url,vin,lot_number,auction,country,sale_branch,seller,auction_date,vehicle_type,year,make,model,color,bodytype,drive,fuel,engine,transmission,images
https://144.202.14.57/lot/143655907-2015-chevrolet-cruze-lt-1g1pd5sb4f7263535,1G1PD5SB4F7263535,#70955634,Copart,United States,Mi - Lansing,-,2024-09-27,Automobile,2015,Chevrolet,Cruze Lt,Red,-,Front Wheel Drive,Gas,1.4 L 4 cyl,Manual,['https://ucars.pro/lot/images/copart/lpp-0924-3eb1a576dc874fe9af732648ff8e626f_ful']
https://144.202.14.57/lot/148220296-2002-lexus-sc-430-jthfn48y620032272,JTHFN48Y620032272,#69202284,Copart,United States,Va - Hampton,-,2024-09-27,Automobile,2002,Lexus,Sc 430,Silver,Convertible,Rear Wheel Drive,Gas,4.3 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-b334fd4085d2479fbb3bbf4f449d77b8_ful']
https://144.202.14.57/lot/148466717-2019-chevrolet-equinox-lt-2gnaxkev4k6145091,2GNAXKEV4K6145091,#71766484,Copart,United States,Fl - Tampa South,-,2024-09-27,Automobile,2019,Chevrolet,Equinox Lt,White,-,Front Wheel Drive,Gas,1.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-301cf560cb0e4d5fbf0f29ed512f6b9e_ful']
https://144.202.14.57/lot/144212156-2021-ford-explorer-x-1fmsk8dh0mga39665,1FMSK8DH0MGA39665,#65121244,Copart,United States,Mi - Lansing,-,2024-09-27,Automobile,2021,Ford,Explorer X,Black,-,4x4 W/rear Wheel Drv,Gas,2.3 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-1f69b251100a4cc2b585f4fe752917a0_ful']
https://144.202.14.57/lot/147077286-2016-mercedes-benz-gle-coupe-4jged6eb6ga025167,4JGED6EB6GA025167,#68277074,Copart,United States,Ma - North Boston,-,2024-09-27,Automobile,2016,Mercedes-benz,Gle Coupe,White,4dr Sport Utility,All Wheel Drive,Gas,3.0 L 6 cyl,-,['https://ucars.pro/lot/images/copart/lpp-0824-916e9c39018d4240a7ac1893cdd5865d_ful']
https://144.202.14.57/lot/145167376-2006-dodge-charger-r-2b3ka53h36h318169,2B3KA53H36H318169,#67376154,Copart,United States,Nc - Raleigh North,-,2024-09-27,Automobile,2006,Dodge,Charger R/,Blue,-,Rear Wheel Drive,Gas,5.7 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-de52d5e7bbda43e9a9962fb233bfe3d1_ful']
https://144.202.14.57/lot/142614427-2013-mercedes-benz-s-350-blue-wddng8db7da534582,WDDNG8DB7DA534582,#72441624,Copart,United States,Ct - Hartford,-,2024-09-27,Automobile,2013,Mercedes-benz,S 350 Blue,Black,-,All Wheel Drive,Diesel,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-f3220bd301a64ce98df8f306ba8e90d1_ful']
https://144.202.14.57/lot/144984456-2024-ford-f150-xlt-1ftfw3l57rkd58697,1FTFW3L57RKD58697,#65448944,Copart,United States,In - Indianapolis,-,2024-09-27,Automobile,2024,Ford,F150 Xlt,Black,-,4x4 W/rear Wheel Drv,Gas,5.0 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-2407be66e156446abca5002fdeebe6d3_ful']
https://144.202.14.57/lot/140159517-2008-smart-fortwo-pas-wmeej31x48k195599,WMEEJ31X48K195599,#71595104,Copart,United States,Ma - North Boston,-,2024-09-27,Automobile,2008,Smart,Fortwo Pas,White,-,Rear Wheel Drive,Gas,1.0 L 3 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-38283d3748af4c49b82174dc5026851d_ful']
https://144.202.14.57/lot/148725427-2007-honda-civic-hybr-jhmfa36287s024254,JHMFA36287S024254,#72452784,Copart,United States,Pa - Philadelphia,-,2024-09-27,Automobile,2007,Honda,Civic Hybr,Grey,Sedan 4dr,Front Wheel Drive,Hybrid Engine,1.3 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-3d77a0bc9e7b4319bcac6117dfc4c72a_ful']
https://144.202.14.57/lot/147150307-2011-bmw-328-xi-sul-wbapk5g58bnn28296,WBAPK5G58BNN28296,#70305174,Copart,United States,Fl - Punta Gorda South,-,2024-09-27,Automobile,2011,Bmw,328 Xi Sul,Blue,-,All Wheel Drive,Gas,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-86b620bae2c74438a330e14850789e4b_ful']
https://144.202.14.57/lot/141447417-2023-hyundai-santa-fe-b-5nms2da12ph008225,5NMS2DA12PH008225,#71474414,Copart,United States,Fl - Tampa South,-,2024-09-27,Automobile,2023,Hyundai,Santa Fe B,Silver,-,All Wheel Drive,Hybrid Engine,1.6 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-04229c666d9b48228f1b9da2c29038d9_ful']
https://144.202.14.57/lot/140040726-2018-lincoln-mkz-hybrid-3ln6l5mu1jr627234,3LN6L5MU1JR627234,#62704004,Copart,United States,Ca - San Diego,-,2024-09-27,Automobile,2018,Lincoln,Mkz Hybrid,Black,-,Front Wheel Drive,Hybrid Engine,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-08b7e2111b5d4e17b768322d80452afa_ful']
https://144.202.14.57/lot/149060596-2008-chevrolet-silverado-2gcek190681275574,2GCEK190681275574,#69506094,Copart,United States,Ca - Vallejo,-,2024-09-27,Automobile,2008,Chevrolet,Silverado,Teal,-,4x4 W/rear Wheel Drv,Flexiblefuel,5.3 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-843d3f147a2148e5aea348ff3d53f4d3_ful']
https://144.202.14.57/lot/146760446-2023-ford-bronco-spo-3fmcr9b61prd56598,3FMCR9B61PRD56598,#64406764,Copart,United States,Nj - Somerville,Insurance company,2024-09-27,Automobile,2023,Ford,Bronco Spo,Green,-,4x4 W/front Whl Drv,Gas,1.5 L 3 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-44ac13ce0d55411e9dda6f49ab003f21_ful']
https://144.202.14.57/lot/148393726-2020-toyota-prius-prim-jtdkarfp5l3128946,JTDKARFP5L3128946,#62739384,Copart,United States,Ca - San Diego,Insurance company,2024-09-27,Automobile,2020,Toyota,Prius Prim,Grey,-,Front Wheel Drive,Hybrid Engine,1.8 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-6d3c429b77db470d83638d612f797602_ful']
https://144.202.14.57/lot/148839726-2017-ford-explorer-p-1fm5k8ar8hga37081,1FM5K8AR8HGA37081,#62793884,Copart,United States,Ia - Des Moines,-,2024-09-27,Automobile,2017,Ford,Explorer P,Maroon,-,4x4 W/front Whl Drv,Gas,3.7 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-6011537816274ce88f2f7a9c953be67e_ful']
https://144.202.14.57/lot/144006045-2022-ford-f250-super-1ft8w2bt4nee17734,1FT8W2BT4NEE17734,#54060044,Copart,United States,Tx - Ft. Worth,-,2024-09-27,Automobile,2022,Ford,F250 Super,Black,-,4x4 W/rear Wheel Drv,Diesel,6.7 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0524-24ed8a5744254f40876c437a49128ae6_ful']
https://144.202.14.57/lot/142319576-2022-ford-bronco-bas-1fmde5bh2nla80244,1FMDE5BH2NLA80244,#67591324,Copart,United States,Ca - San Diego,Insurance company,2024-09-27,Automobile,2022,Ford,Bronco Bas,Green,-,4x4 W/rear Wheel Drv,Gas,2.3 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-e711d9993db244dd91364d863da2ff6c_ful']
https://144.202.14.57/lot/147307696-1999-honda-cr-v-ex-jhlrd1863xc064216,JHLRD1863XC064216,#69670374,Copart,United States,Ut - Salt Lake City,Insurance company,2024-09-27,Automobile,1999,Honda,Cr-v Ex,Silver,-,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-79271b75b6fa4c51a15a08b0f7f4afa8_ful']
https://144.202.14.57/lot/144574856-2016-nissan-rogue-s-5n1at2mt6gc790968,5N1AT2MT6GC790968,#65847544,Copart,United States,Mo - St. Louis,-,2024-09-27,Automobile,2016,Nissan,Rogue S,Silver,-,Front Wheel Drive,Gas,2.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-8f59970960ba41d0a652844f9539b2ec_ful']
https://144.202.14.57/lot/141105037-2016-volvo-xc90-t6-yv4a22pl9g1043943,YV4A22PL9G1043943,#73050114,Copart,United States,Ma - North Boston,-,2024-09-27,Automobile,2016,Volvo,Xc90 T6,Black,4dr Sport Utility,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-cc657786a7ad41a8bfa2015723f28597_ful']
https://144.202.14.57/lot/141426286-2005-mitsubishi-lancer-evo-ja3ah86d75u027278,JA3AH86D75U027278,#68262414,Copart,United States,Oh - Columbus,-,2024-09-27,Automobile,2005,Mitsubishi,Lancer Evo,Silver,Sedan 4dr,All Wheel Drive,Gas,2.0 L 4 cyl,Manual,['https://ucars.pro/lot/images/copart/lpp-0824-8cdb08bbd7844b768fd85b8b8c65cea4_ful']
https://144.202.14.57/lot/140989086-2018-land-rover-range-rove-salvp2rx0jh276946,SALVP2RX0JH276946,#68098904,Copart,United States,Wa - Graham,-,2024-09-27,Automobile,2018,Land Rover,Range Rove,Black,-,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-61a7b9e55e1d45699335578b56f974f6_ful']
https://144.202.14.57/lot/140116896-2006-jeep-wrangler-1j4fa29106p739376,1J4FA29106P739376,#69861104,Copart,United States,Ut - Salt Lake City,Insurance company,2024-09-27,Automobile,2006,Jeep,Wrangler /,Blue,-,4x4 W/rear Wheel Drv,Gas,2.4 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-fef78ad806a44f54b9d1efca5309893e_ful']
https://144.202.14.57/lot/141681836-2022-honda-civic-lx-2hgfe2f21nh582422,2HGFE2F21NH582422,#63818614,Copart,United States,Tx - El Paso,Insurance company,2024-09-27,Automobile,2022,Honda,Civic Lx,Silver,-,Front Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-2a7519620c2445b1bc3899c0b10d4210_ful']
https://144.202.14.57/lot/147400456-2021-mercedes-benz-glc-300-4m-w1n0g8eb3mv274878,W1N0G8EB3MV274878,#65400474,Copart,United States,Tx - Ft. Worth,-,2024-09-27,Automobile,2021,Mercedes-benz,Glc 300 4m,White,-,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-16735666e47a4e28b65e5f7da86a825f_ful']
https://144.202.14.57/lot/141202346-2020-subaru-legacy-lim-4s3bwan62l3009313,4S3BWAN62L3009313,#64320214,Copart,United States,Az - Tucson,-,2024-09-27,Automobile,2020,Subaru,Legacy Lim,White,-,All Wheel Drive,Gas,2.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-6751644c46eb4661a05879bc2c83199d_ful']
https://144.202.14.57/lot/144985686-2004-ford-f350-srw-s-1ftsw31px4ed39278,1FTSW31PX4ED39278,#68658944,Copart,United States,Tx - Ft. Worth,-,2024-09-27,Automobile,2004,Ford,F350 Srw S,Blue,-,4x4 W/rear Wheel Drv,Diesel,6.0 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-aab820e9ab504aaba6a13421df79f0ce_ful']
https://144.202.14.57/lot/141817826-2014-mercedes-benz-c-250-wddgf4hb1ea967556,WDDGF4HB1EA967556,#62871814,Copart,United States,Tx - El Paso,-,2024-09-27,Automobile,2014,Mercedes-benz,C 250,White,-,Rear Wheel Drive,Gas,1.8 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-730c6a0b833f4eee946f3b5ddcc7260d_ful']
https://144.202.14.57/lot/148422886-2015-audi-q7-prestig-wa1dgafe8fd005318,WA1DGAFE8FD005318,#68822484,Copart,United States,Il - Chicago South,-,2024-09-27,Automobile,2015,Audi,Q7 Prestig,Black,-,All Wheel Drive,Gas,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-db28ae46759046868fcc051e51668de4_ful']
https://144.202.14.57/lot/147739217-2020-bmw-x3-xdrive3-5uxty5c03l9b69817,5UXTY5C03L9B69817,#71293774,Copart,United States,Wa - Graham,-,2024-09-27,Automobile,2020,Bmw,X3 Xdrive3,White,-,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-30c820e2463b459082d1c0f7f33b8a1c_ful']
https://144.202.14.57/lot/146512727-2021-genesis-gv80-base-kmuhcesc8mu036450,KMUHCESC8MU036450,#72721564,Copart,United States,Tx - Houston,-,2024-09-27,Automobile,2021,Genesis,Gv80 Base,White,-,All Wheel Drive,Gas,3.5 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-62a0d54ba5464b07a416586e11008c2c_ful']
https://144.202.14.57/lot/147368486-2023-gmc-sierra-k15-1gtuuhel4pz229293,1GTUUHEL4PZ229293,#68486374,Copart,United States,Nj - Glassboro East,Insurance company,2024-10-01,Automobile,2023,Gmc,Sierra K15,Blue,-,4x4 W/rear Wheel Drv,Gas,6.2 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-c8047be3b44440acae7d092d6dfd840c_ful']
https://144.202.14.57/lot/142776646-2016-mini-cooper-s-c-wmwzc5c50gwu03497,WMWZC5C50GWU03497,#64667724,Copart,United States,Oh - Cleveland West,-,2024-09-30,Automobile,2016,Mini,Cooper S C,White,-,All Wheel Drive,Gas,1.6 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-202f708b944847549917a82b896ff9f5_ful']
https://144.202.14.57/lot/140862635-2016-bmw-m4-wbs3r9c55gk336216,WBS3R9C55GK336216,#53626804,Copart,United States,Tn - Knoxville,-,2024-10-01,Automobile,2016,Bmw,M4,Two Tone,-,Rear Wheel Drive,Gas,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0524-03c1c6885b4e4e6f984690b5ce748db7_ful']
https://144.202.14.57/lot/142160325-2015-mercedes-benz-s-550-wddxj8fb8fa007922,WDDXJ8FB8FA007922,#52306124,Copart,United States,Sc - North Charleston,Insurance company,2024-09-30,Automobile,2015,Mercedes-benz,S 550,White,-,All Wheel Drive,Gas,4.7 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0424-da97fcf0d8b64fd1bb8932166c6369e7_ful']
https://144.202.14.57/lot/147563896-2009-audi-a4-premium-wausf78k49a091235,WAUSF78K49A091235,#69836574,Copart,United States,Wa - North Seattle,-,2024-09-30,Automobile,2009,Audi,A4 Premium,Blue,-,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-00f87e24090d44acba6006ff698b5d02_ful']
https://144.202.14.57/lot/141178086-2014-ford-f350-super-1ft8w3dt8eea20918,1FT8W3DT8EEA20918,#68087114,Copart,United States,Al - Mobile,Insurance company,2024-09-30,Automobile,2014,Ford,F350 Super,Black,-,4x4 W/rear Wheel Drv,Diesel,6.7 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-46df634b8653408f9129b1bf4e1f7a69_ful']
https://144.202.14.57/lot/147985607-2019-ford-fusion-sel-3fa6p0cd2kr142024,3FA6P0CD2KR142024,#70658974,Copart,United States,Tx - Houston,-,2024-09-30,Automobile,2019,Ford,Fusion Sel,White,-,Front Wheel Drive,Gas,1.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-880f87db84eb45c3a2aa1ae0400fd965_ful']
https://144.202.14.57/lot/146795796-2022-jeep-cherokee-l-1c4pjmmxxnd548324,1C4PJMMXXND548324,#69759764,Copart,United States,Il - Peoria,Insurance company,2024-09-30,Automobile,2022,Jeep,Cherokee L,Grey,-,4x4 W/front Whl Drv,Flexiblefuel,3.2 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-37270147b78445a7a6427efa89580911_ful']
https://144.202.14.57/lot/147820586-2017-ford-escape-se-1fmcu9g90hue42173,1FMCU9G90HUE42173,#68502874,Copart,United States,Nj - Glassboro East,Insurance company,2024-10-01,Automobile,2017,Ford,Escape Se,Black,-,4x4 W/front Whl Drv,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-3499e21194cd44f1a24fb505a1959300_ful']
https://144.202.14.57/lot/144414876-2023-ford-bronco-spo-3fmcr9b62pre03041,3FMCR9B62PRE03041,#67841444,Copart,United States,Fl - Jacksonville North,-,2024-09-30,Automobile,2023,Ford,Bronco Spo,White,-,4x4 W/front Whl Drv,Gas,1.5 L 3 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-d088246f5b9e47e685099ac019fe0a6d_ful']
https://144.202.14.57/lot/143729456-2015-subaru-legacy-36-4s3bnel67f3010071,4S3BNEL67F3010071,#65492734,Copart,United States,Co - Denver South,Insurance company,2024-09-30,Automobile,2015,Subaru,Legacy 3.6,Blue,-,All Wheel Drive,Gas,3.6 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-b978fade93ee47ca83bbdbe2c30022a0_ful']
https://144.202.14.57/lot/149809907-2020-honda-civic-exl-19xfc1f76le201604,19XFC1F76LE201604,#70990894,Copart,United States,Nj - Somerville,-,2024-10-01,Automobile,2020,Honda,Civic Exl,White,-,Front Wheel Drive,Gas,1.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-1931989c83f7499ca64b66e5a1acd659_ful']
https://144.202.14.57/lot/145888886-2012-bmw-x5-xdrive3-5uxzw0c58cl674136,5UXZW0C58CL674136,#68888854,Copart,United States,Wa - North Seattle,-,2024-09-30,Automobile,2012,Bmw,X5 Xdrive3,Black,-,All Wheel Drive,Diesel,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-4a55bb51b0554e34a1ef485f0284449a_ful']
https://144.202.14.57/lot/142293186-2006-volkswagen-touareg-4-wvgmm77l96d018024,WVGMM77L96D018024,#68139224,Copart,United States,Co - Denver South,-,2024-09-30,Automobile,2006,Volkswagen,Touareg 4.,Black,-,All Wheel Drive,Gas,4.2 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-1b6adc3d00e64eb398eac6c63314d919_ful']
https://144.202.14.57/lot/146616607-2006-porsche-911-carrer-wp0cb29906s766022,WP0CB29906S766022,#70661664,Copart,United States,Tn - Nashville,Insurance company,2024-09-30,Automobile,2006,Porsche,911 Carrer,Black,-,Rear Wheel Drive,Gas,3.8 L 6 cyl,Manual,['https://ucars.pro/lot/images/copart/lpp-0924-fef2bc269c97468295eca02ecb97a71c_ful']
https://144.202.14.57/lot/140705286-2015-bmw-328-xi-sul-wba3b5g55fns20670,WBA3B5G55FNS20670,#68250704,Copart,United States,International Offsite Auction,-,2024-10-01,Automobile,2015,Bmw,328 Xi Sul,Black,Sedan 4dr,All Wheel Drive,Gas,2.0 L 4 cyl,-,['https://ucars.pro/lot/images/copart/lpp-0824-8fde640c1f9b402d9e94b1d74982a10d_ful']
https://144.202.14.57/lot/148432207-2009-toyota-camry-base-4t1be46k69u875479,4T1BE46K69U875479,#70223484,Copart,United States,Ga - Augusta,-,2024-10-01,Automobile,2009,Toyota,Camry Base,Black,-,Front Wheel Drive,Gas,2.4 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-20f992d086624acf9e742b7df945bbc8_ful']
https://144.202.14.57/lot/148862076-2015-kia-forte-lx-knafx4a6xf5275402,KNAFX4A6XF5275402,#67026884,Copart,United States,Ny - Rochester,Insurance company,2024-09-30,Automobile,2015,Kia,Forte Lx,Black,-,Front Wheel Drive,Gas,1.8 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-feb314bb869a40d7b00147d64098fabb_ful']
https://144.202.14.57/lot/149848476-2021-chevrolet-camaro-lz-1g1ff1r74m0138038,1G1FF1R74M0138038,#67484894,Copart,United States,Il - Chicago North,-,2024-09-30,Automobile,2021,Chevrolet,Camaro Lz,White,-,Rear Wheel Drive,Gas,6.2 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-fa0d14ae07f345fdbdc8e7ad81a56a2d_ful']
https://144.202.14.57/lot/143356976-2019-hyundai-veloster-b-kmhtg6af7ku006237,KMHTG6AF7KU006237,#67965334,Copart,United States,Ma - South Boston,-,2024-09-30,Automobile,2019,Hyundai,Veloster B,Black,-,Front Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-d30ca185bb654f31bfaafd14b716f009_ful']
https://144.202.14.57/lot/140938236-2019-bmw-530-xi-wbaja7c57kww44111,WBAJA7C57KWW44111,#63283904,Copart,United States,Co - Denver South,-,2024-09-30,Automobile,2019,Bmw,530 Xi,Black,-,All Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-2a12d9ba4cbf4be7b7f2f88e84ab58a5_ful']
https://144.202.14.57/lot/147930516-2014-subaru-outback-2-4s4brcdc6e3280593,4S4BRCDC6E3280593,#61503974,Copart,United States,Mi - Detroit,Insurance company,2024-10-01,Automobile,2014,Subaru,Outback 2.,Green,-,All Wheel Drive,Gas,2.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-72b039113ad74a7884bf2d33ef487f6d_ful']
https://144.202.14.57/lot/148408517-2021-bmw-540-xi-wba73bj09mwx03032,WBA73BJ09MWX03032,#71580484,Copart,United States,Fl - Jacksonville North,-,2024-09-30,Automobile,2021,Bmw,540 Xi,Black,-,All Wheel Drive,Gas,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-3d21d2b758b7467c834788d3992b0bf0_ful']
https://144.202.14.57/lot/142722707-2013-honda-accord-lx-1hgct1a35da006820,1HGCT1A35DA006820,#70722724,Copart,United States,Az - Phoenix,-,2024-09-30,Automobile,2013,Honda,Accord Lx-,Black,-,Front Wheel Drive,Gas,2.4 L 4 cyl,Manual,['https://ucars.pro/lot/images/copart/lpp-0924-7a59c593e1b44bf39eab153a260a986e_ful']
https://144.202.14.57/lot/146221686-2014-honda-accord-exl-1hgcr2f84ea160655,1HGCR2F84EA160655,#68612264,Copart,United States,Ky - Lexington West,Insurance company,2024-10-02,Automobile,2014,Honda,Accord Exl,Charcoal,-,Front Wheel Drive,Gas,2.4 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-e7b6d76109254eb093a6a89dd3ac26e0_ful']
https://144.202.14.57/lot/147815146-2021-toyota-tundra-cre-5tfey5f15mx295508,5TFEY5F15MX295508,#64151874,Copart,United States,Mo - Columbia,-,2024-10-01,Automobile,2021,Toyota,Tundra Cre,Grey,-,Rear Wheel Drive,Gas,5.7 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-022a1133757c4385b1890dedb141a72f_ful']
https://144.202.14.57/lot/141124914-2022-honda-accord-spo-1hgcv2f33na021293,1HGCV2F33NA021293,#41942114,Copart,United States,Ct - Hartford,Insurance company,2024-10-01,Automobile,2022,Honda,Accord Spo,Black,-,Front Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0224-243502498bc34346bfbc92090fcf30ee_ful']
https://144.202.14.57/lot/142758666-2017-honda-civic-tour-19xfc1f93he207997,19XFC1F93HE207997,#66685724,Copart,United States,Ca - Sacramento,-,2024-10-01,Automobile,2017,Honda,Civic Tour,Charcoal,-,Front Wheel Drive,Gas,1.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-455995f7083e45519c8e9002d53681a4_ful']
https://144.202.14.57/lot/147179416-2024-toyota-tundra-cre-5tfwc5db6rx072903,5TFWC5DB6RX072903,#61497174,Copart,United States,Tx - Dallas,Insurance company,2024-10-03,Automobile,2024,Toyota,Tundra Cre,White,-,4x4 W/rear Wheel Drv,Hybrid Engine,3.4 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-15a4c070d5e140c7b255f894fb4572f8_ful']
https://144.202.14.57/lot/146463986-2017-nissan-rogue-sv-5n1at2mv5hc770634,5N1AT2MV5HC770634,#68936464,Copart,United States,Il - Chicago North,-,2024-10-01,Automobile,2017,Nissan,Rogue Sv,Black,-,All Wheel Drive,Gas,2.5 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-7c0edeeaf8324fdd91d2be64739851f6_ful']
https://144.202.14.57/lot/144585865-2024-toyota-tundra-cre-5tfja5ec5rx025790,5TFJA5EC5RX025790,#56858544,Copart,United States,Nv - Las Vegas,-,2024-10-01,Automobile,2024,Toyota,Tundra Cre,White,-,4x4 W/rear Wheel Drv,Gas,3.4 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0524-952393c202324a46a71bf573c82bbc0c_ful']
https://144.202.14.57/lot/149476465-2021-ram-1500-laram-1c6srfjt9mn682161,1C6SRFJT9MN682161,#56467494,Copart,United States,Mi - Flint,Insurance company,2024-10-02,Automobile,2021,Ram,1500 Laram,Charcoal,-,4x4 W/rear Wheel Drv,Gas,5.7 L 8 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0524-5a2dc5d226864947b9dc0be70688d502_ful']
https://144.202.14.57/lot/149745886-2015-audi-s4-premium-waubgafl9fa090969,WAUBGAFL9FA090969,#68854794,Copart,United States,Mn - Minneapolis North,-,2024-10-01,Automobile,2015,Audi,S4 Premium,Silver,-,All Wheel Drive,Gas,3.0 L 6 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-e116e4356ff84dbfbdfa214202bb04a6_ful']
https://144.202.14.57/lot/148702976-2023-tesla-model-x-7saxcbe54pf387477,7SAXCBE54PF387477,#67920784,Copart,United States,Nj - Trenton,-,2024-10-01,Automobile,2023,Tesla,Model X,Black,-,All Wheel Drive,Electric,-,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-e6ae3f06d0044606aa89a17cb7c73db3_ful']
https://144.202.14.57/lot/144428576-2022-tesla-model-3-5yj3e1ea3nf102875,5YJ3E1EA3NF102875,#67582444,Copart,United States,Tx - San Antonio,-,2024-10-01,Automobile,2022,Tesla,Model 3,White,-,Rear Wheel Drive,Electric,-,Automatic,['https://ucars.pro/lot/images/copart/lpp-0824-fe923c482a364c2ead2c9d01025e5d5a_ful']
https://144.202.14.57/lot/142317475-2022-bmw-x3-sdrive3-5ux43dp08n9l27219,5UX43DP08N9L27219,#57471324,Copart,United States,Nc - Concord,-,2024-10-03,Automobile,2022,Bmw,X3 Sdrive3,White,-,Rear Wheel Drive,Gas,2.0 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0724-bbfe4ea1eecd4848b18a60ba20863efb_ful']
https://144.202.14.57/lot/148429807-2017-acura-ilx-base-w-19ude2f34ha016564,19UDE2F34HA016564,#70892484,Copart,United States,Va - Fredericksburg,-,2024-10-02,Automobile,2017,Acura,Ilx Base W,Grey,-,Front Wheel Drive,Gas,2.4 L 4 cyl,Automatic,['https://ucars.pro/lot/images/copart/lpp-0924-d6b7e9f4700a40bb8d610dacb8f4d921_ful']
